feature,mean_abs_shap,mean_shap
ECFP_0754,0.0,0.0
ECFP_0755,0.0,0.0
ECFP_0756,0.0,0.0
ECFP_0757,0.0,0.0
ECFP_0758,0.0,0.0
ECFP_0759,0.0,0.0
ECFP_0760,0.0,0.0
ECFP_0761,0.0,0.0
ECFP_0763,0.0,0.0
ECFP_0764,0.0,0.0
ECFP_0765,0.0,0.0
ECFP_0766,0.0,0.0
ECFP_0767,0.0,0.0
ECFP_0768,0.0,0.0
ECFP_0769,0.0,0.0
ECFP_0770,0.0,0.0
ECFP_0771,0.0,0.0
ECFP_0772,0.0,0.0
ECFP_0773,0.0,0.0
ECFP_0774,0.0,0.0
ECFP_0775,0.0,0.0
ECFP_0776,0.0,0.0
ECFP_0777,0.0,0.0
ECFP_0778,0.0,0.0
ECFP_0779,0.0,0.0
ECFP_0780,0.0,0.0
ECFP_0781,0.0,0.0
ECFP_0782,0.0,0.0
ECFP_0783,0.0,0.0
ECFP_0784,0.0,0.0
ECFP_0785,0.0,0.0
ECFP_0786,0.0,0.0
ECFP_0787,0.0,0.0
ECFP_0788,0.0,0.0
ECFP_0789,0.0,0.0
ECFP_0790,0.0,0.0
ECFP_0791,0.0,0.0
ECFP_0792,0.0,0.0
ECFP_0793,0.0,0.0
ECFP_0794,0.0,0.0
ECFP_0795,0.0,0.0
ECFP_0796,0.0,0.0
ECFP_0797,0.0,0.0
ECFP_0798,0.0,0.0
ECFP_0799,0.0,0.0
ECFP_0800,0.0,0.0
ECFP_0801,0.0,0.0
ECFP_0802,0.0,0.0
ECFP_0803,0.0,0.0
ECFP_0804,0.0,0.0
ECFP_0805,0.0,0.0
ECFP_0806,0.0,0.0
ECFP_0808,0.0,0.0
ECFP_0809,0.0,0.0
ECFP_0810,0.0,0.0
ECFP_0811,0.0,0.0
ECFP_0812,0.0,0.0
ECFP_0813,0.0,0.0
ECFP_0814,0.0,0.0
ECFP_0815,0.0,0.0
ECFP_0816,0.0,0.0
ECFP_0817,0.0,0.0
ECFP_0818,0.0,0.0
ECFP_0819,0.0,0.0
ECFP_0820,0.0,0.0
ECFP_0821,0.0,0.0
ECFP_0822,0.0,0.0
ECFP_0823,0.0,0.0
ECFP_0824,0.0,0.0
ECFP_0825,0.0,0.0
ECFP_0826,0.0,0.0
ECFP_0827,0.0,0.0
ECFP_0828,0.0,0.0
ECFP_0829,0.0,0.0
ECFP_0830,0.0,0.0
ECFP_0831,0.0,0.0
ECFP_0832,0.0,0.0
ECFP_0833,0.0,0.0
ECFP_0834,0.0,0.0
ECFP_0835,0.0,0.0
ECFP_0836,0.0,0.0
ECFP_0837,0.0,0.0
ECFP_0838,0.0,0.0
ECFP_0839,0.0,0.0
ECFP_0840,0.0,0.0
ECFP_0842,0.0,0.0
ECFP_0844,0.0,0.0
ECFP_0845,0.0,0.0
ECFP_0846,0.0,0.0
ECFP_0847,0.0,0.0
ECFP_0848,0.0,0.0
ECFP_0849,0.0,0.0
ECFP_0850,0.0,0.0
ECFP_0851,0.0,0.0
ECFP_0853,0.0,0.0
ECFP_0854,0.0,0.0
ECFP_0855,0.0,0.0
ECFP_0856,0.0,0.0
ECFP_0857,0.0,0.0
ECFP_0858,0.0,0.0
ECFP_0859,0.0,0.0
ECFP_0860,0.0,0.0
ECFP_0861,0.0,0.0
ECFP_0862,0.0,0.0
ECFP_0863,0.0,0.0
ECFP_0864,0.0,0.0
ECFP_0865,0.0,0.0
ECFP_0866,0.0,0.0
ECFP_0867,0.0,0.0
ECFP_0868,0.0,0.0
ECFP_0869,0.0,0.0
ECFP_0870,0.0,0.0
ECFP_0871,0.0,0.0
ECFP_0872,0.0,0.0
ECFP_0873,0.0,0.0
ECFP_0874,0.0,0.0
ECFP_0876,0.0,0.0
ECFP_0877,0.0,0.0
ECFP_0878,0.0,0.0
ECFP_0879,0.0,0.0
ECFP_0880,0.0,0.0
ECFP_0881,0.0,0.0
ECFP_0882,0.0,0.0
ECFP_0883,0.0,0.0
ECFP_0884,0.0,0.0
ECFP_0885,0.0,0.0
ECFP_0886,0.0,0.0
ECFP_0887,0.0,0.0
ECFP_0888,0.0,0.0
ECFP_0889,0.0,0.0
ECFP_0890,0.0,0.0
ECFP_0891,0.0,0.0
ECFP_0892,0.0,0.0
ECFP_0893,0.0,0.0
ECFP_0894,0.0,0.0
ECFP_0895,0.0,0.0
ECFP_0897,0.0,0.0
ECFP_0898,0.0,0.0
ECFP_0899,0.0,0.0
ECFP_0900,0.0,0.0
ECFP_0901,0.0,0.0
ECFP_0902,0.0,0.0
ECFP_0903,0.0,0.0
ECFP_0904,0.0,0.0
ECFP_0905,0.0,0.0
ECFP_0906,0.0,0.0
ECFP_0907,0.0,0.0
ECFP_0908,0.0,0.0
ECFP_0909,0.0,0.0
ECFP_0910,0.0,0.0
ECFP_0911,0.0,0.0
ECFP_0912,0.0,0.0
ECFP_0913,0.0,0.0
ECFP_0914,0.0,0.0
ECFP_0915,0.0,0.0
ECFP_0916,0.0,0.0
ECFP_0917,0.0,0.0
ECFP_0918,0.0,0.0
ECFP_0919,0.0,0.0
ECFP_0920,0.0,0.0
ECFP_0921,0.0,0.0
ECFP_0922,0.0,0.0
ECFP_0923,0.0,0.0
ECFP_0924,0.0,0.0
ECFP_0925,0.0,0.0
ECFP_0927,0.0,0.0
ECFP_0928,0.0,0.0
ECFP_0929,0.0,0.0
ECFP_0930,0.0,0.0
ECFP_0931,0.0,0.0
ECFP_0933,0.0,0.0
ECFP_0934,0.0,0.0
ECFP_0936,0.0,0.0
ECFP_0937,0.0,0.0
ECFP_0938,0.0,0.0
ECFP_0939,0.0,0.0
ECFP_0940,0.0,0.0
ECFP_0941,0.0,0.0
ECFP_0942,0.0,0.0
ECFP_0943,0.0,0.0
ECFP_0944,0.0,0.0
ECFP_0945,0.0,0.0
ECFP_0946,0.0,0.0
ECFP_0947,0.0,0.0
ECFP_0948,0.0,0.0
ECFP_0949,0.0,0.0
ECFP_0950,0.0,0.0
ECFP_0951,0.0,0.0
ECFP_0952,0.0,0.0
ECFP_0953,0.0,0.0
ECFP_0954,0.0,0.0
ECFP_0955,0.0,0.0
ECFP_0956,0.0,0.0
ECFP_0957,0.0,0.0
ECFP_0958,0.0,0.0
ECFP_0959,0.0,0.0
ECFP_0960,0.0,0.0
ECFP_0962,0.0,0.0
ECFP_0963,0.0,0.0
ECFP_0964,0.0,0.0
ECFP_0965,0.0,0.0
ECFP_0966,0.0,0.0
ECFP_0967,0.0,0.0
ECFP_0968,0.0,0.0
ECFP_0969,0.0,0.0
ECFP_0970,0.0,0.0
ECFP_0972,0.0,0.0
ECFP_0973,0.0,0.0
ECFP_0974,0.0,0.0
ECFP_0975,0.0,0.0
ECFP_0976,0.0,0.0
ECFP_0977,0.0,0.0
ECFP_0978,0.0,0.0
ECFP_0979,0.0,0.0
ECFP_0980,0.0,0.0
ECFP_0981,0.0,0.0
ECFP_0982,0.0,0.0
ECFP_0984,0.0,0.0
ECFP_0985,0.0,0.0
ECFP_0986,0.0,0.0
ECFP_0987,0.0,0.0
ECFP_0988,0.0,0.0
ECFP_0989,0.0,0.0
ECFP_0990,0.0,0.0
ECFP_0991,0.0,0.0
ECFP_0992,0.0,0.0
ECFP_0993,0.0,0.0
ECFP_0994,0.0,0.0
ECFP_0995,0.0,0.0
ECFP_0996,0.0,0.0
ECFP_0998,0.0,0.0
ECFP_0999,0.0,0.0
ECFP_1000,0.0,0.0
ECFP_1001,0.0,0.0
ECFP_1003,0.0,0.0
ECFP_1004,0.0,0.0
ECFP_1005,0.0,0.0
ECFP_1006,0.0,0.0
ECFP_1007,0.0,0.0
ECFP_1008,0.0,0.0
ECFP_1009,0.0,0.0
ECFP_1010,0.0,0.0
ECFP_1011,0.0,0.0
ECFP_1012,0.0,0.0
ECFP_1013,0.0,0.0
ECFP_1014,0.0,0.0
ECFP_1015,0.0,0.0
ECFP_1016,0.0,0.0
ECFP_1017,0.0,0.0
ECFP_1018,0.0,0.0
ECFP_1019,0.0,0.0
ECFP_1020,0.0,0.0
ECFP_1021,0.0,0.0
ECFP_1022,0.0,0.0
ECFP_1023,0.0,0.0
ECFP_1024,0.0,0.0
ECFP_1025,0.0,0.0
ECFP_1026,0.0,0.0
ECFP_1028,0.0,0.0
ECFP_1029,0.0,0.0
ECFP_1030,0.0,0.0
ECFP_1031,0.0,0.0
ECFP_1032,0.0,0.0
ECFP_1033,0.0,0.0
ECFP_1034,0.0,0.0
ECFP_1035,0.0,0.0
ECFP_1036,0.0,0.0
ECFP_1037,0.0,0.0
ECFP_1038,0.0,0.0
ECFP_1039,0.0,0.0
ECFP_1040,0.0,0.0
ECFP_1041,0.0,0.0
ECFP_1042,0.0,0.0
ECFP_1043,0.0,0.0
ECFP_1044,0.0,0.0
ECFP_1045,0.0,0.0
ECFP_1046,0.0,0.0
ECFP_2026,0.0,0.0
ECFP_1048,0.0,0.0
ECFP_1049,0.0,0.0
ECFP_1050,0.0,0.0
ECFP_1051,0.0,0.0
ECFP_1052,0.0,0.0
ECFP_1053,0.0,0.0
ECFP_1054,0.0,0.0
ECFP_1055,0.0,0.0
ECFP_1056,0.0,0.0
ECFP_0025,0.0,0.0
ECFP_1058,0.0,0.0
ECFP_1059,0.0,0.0
ECFP_1060,0.0,0.0
ECFP_1061,0.0,0.0
ECFP_1062,0.0,0.0
ECFP_2042,0.0,0.0
ECFP_1064,0.0,0.0
ECFP_1065,0.0,0.0
ECFP_1066,0.0,0.0
ECFP_1067,0.0,0.0
ECFP_1068,0.0,0.0
ECFP_1069,0.0,0.0
ECFP_1070,0.0,0.0
ECFP_1071,0.0,0.0
ECFP_1072,0.0,0.0
ECFP_1073,0.0,0.0
ECFP_1074,0.0,0.0
ECFP_1075,0.0,0.0
ECFP_1076,0.0,0.0
ECFP_1077,0.0,0.0
ECFP_1078,0.0,0.0
ECFP_1079,0.0,0.0
ECFP_1080,0.0,0.0
ECFP_1081,0.0,0.0
ECFP_1082,0.0,0.0
ECFP_1083,0.0,0.0
ECFP_1084,0.0,0.0
ECFP_1085,0.0,0.0
ECFP_2041,0.0,0.0
ECFP_0010,0.0,0.0
ECFP_0000,0.0,0.0
ECFP_1089,0.0,0.0
ECFP_1090,0.0,0.0
ECFP_1091,0.0,0.0
ECFP_1092,0.0,0.0
ECFP_1093,0.0,0.0
ECFP_1094,0.0,0.0
ECFP_1095,0.0,0.0
ECFP_1096,0.0,0.0
ECFP_0002,0.0,0.0
ECFP_1098,0.0,0.0
ECFP_1099,0.0,0.0
ECFP_1100,0.0,0.0
ECFP_1101,0.0,0.0
ECFP_1102,0.0,0.0
ECFP_1103,0.0,0.0
ECFP_1104,0.0,0.0
ECFP_1105,0.0,0.0
ECFP_1106,0.0,0.0
ECFP_1107,0.0,0.0
ECFP_1108,0.0,0.0
ECFP_1109,0.0,0.0
ECFP_1110,0.0,0.0
ECFP_1111,0.0,0.0
ECFP_1112,0.0,0.0
ECFP_1113,0.0,0.0
ECFP_0008,0.0,0.0
ECFP_1115,0.0,0.0
ECFP_1116,0.0,0.0
ECFP_1117,0.0,0.0
ECFP_1118,0.0,0.0
ECFP_1119,0.0,0.0
ECFP_1120,0.0,0.0
ECFP_1121,0.0,0.0
ECFP_1122,0.0,0.0
ECFP_1123,0.0,0.0
ECFP_1124,0.0,0.0
ECFP_1125,0.0,0.0
ECFP_1126,0.0,0.0
ECFP_1127,0.0,0.0
ECFP_2027,0.0,0.0
ECFP_1129,0.0,0.0
ECFP_1130,0.0,0.0
ECFP_1131,0.0,0.0
ECFP_1132,0.0,0.0
ECFP_1133,0.0,0.0
ECFP_1134,0.0,0.0
ECFP_1135,0.0,0.0
ECFP_1136,0.0,0.0
ECFP_1137,0.0,0.0
ECFP_1138,0.0,0.0
ECFP_1139,0.0,0.0
ECFP_1140,0.0,0.0
ECFP_1141,0.0,0.0
ECFP_1142,0.0,0.0
ECFP_2028,0.0,0.0
ECFP_1144,0.0,0.0
ECFP_1145,0.0,0.0
ECFP_1146,0.0,0.0
ECFP_1147,0.0,0.0
ECFP_1148,0.0,0.0
ECFP_1149,0.0,0.0
ECFP_1150,0.0,0.0
ECFP_1151,0.0,0.0
ECFP_2029,0.0,0.0
ECFP_1153,0.0,0.0
ECFP_1154,0.0,0.0
ECFP_1155,0.0,0.0
ECFP_1156,0.0,0.0
ECFP_1157,0.0,0.0
ECFP_1158,0.0,0.0
ECFP_1159,0.0,0.0
ECFP_2030,0.0,0.0
ECFP_1161,0.0,0.0
ECFP_1162,0.0,0.0
ECFP_1163,0.0,0.0
ECFP_2031,0.0,0.0
ECFP_1165,0.0,0.0
ECFP_1166,0.0,0.0
ECFP_1167,0.0,0.0
ECFP_1168,0.0,0.0
ECFP_1169,0.0,0.0
ECFP_1170,0.0,0.0
ECFP_1171,0.0,0.0
ECFP_1172,0.0,0.0
ECFP_1173,0.0,0.0
ECFP_1174,0.0,0.0
ECFP_1175,0.0,0.0
ECFP_1176,0.0,0.0
ECFP_1177,0.0,0.0
ECFP_1178,0.0,0.0
ECFP_1179,0.0,0.0
ECFP_1180,0.0,0.0
ECFP_1181,0.0,0.0
ECFP_1182,0.0,0.0
ECFP_1183,0.0,0.0
ECFP_1184,0.0,0.0
ECFP_1185,0.0,0.0
ECFP_1186,0.0,0.0
ECFP_1187,0.0,0.0
ECFP_1188,0.0,0.0
ECFP_1189,0.0,0.0
ECFP_1190,0.0,0.0
ECFP_1191,0.0,0.0
ECFP_1192,0.0,0.0
ECFP_1193,0.0,0.0
ECFP_1194,0.0,0.0
ECFP_1195,0.0,0.0
ECFP_1196,0.0,0.0
ECFP_1197,0.0,0.0
ECFP_1198,0.0,0.0
ECFP_2032,0.0,0.0
ECFP_1200,0.0,0.0
ECFP_1201,0.0,0.0
ECFP_1202,0.0,0.0
ECFP_1203,0.0,0.0
ECFP_1204,0.0,0.0
ECFP_1205,0.0,0.0
ECFP_1206,0.0,0.0
ECFP_1207,0.0,0.0
ECFP_2033,0.0,0.0
ECFP_1209,0.0,0.0
ECFP_1210,0.0,0.0
ECFP_1211,0.0,0.0
ECFP_1212,0.0,0.0
ECFP_1213,0.0,0.0
ECFP_1214,0.0,0.0
ECFP_1215,0.0,0.0
ECFP_1216,0.0,0.0
ECFP_1217,0.0,0.0
ECFP_1218,0.0,0.0
ECFP_1219,0.0,0.0
ECFP_1220,0.0,0.0
ECFP_1221,0.0,0.0
ECFP_1222,0.0,0.0
ECFP_1223,0.0,0.0
ECFP_1224,0.0,0.0
ECFP_1225,0.0,0.0
ECFP_1226,0.0,0.0
ECFP_1227,0.0,0.0
ECFP_1228,0.0,0.0
ECFP_1229,0.0,0.0
ECFP_1230,0.0,0.0
ECFP_1231,0.0,0.0
ECFP_1232,0.0,0.0
ECFP_1233,0.0,0.0
ECFP_1234,0.0,0.0
ECFP_1235,0.0,0.0
ECFP_1236,0.0,0.0
ECFP_1237,0.0,0.0
ECFP_2034,0.0,0.0
ECFP_1239,0.0,0.0
ECFP_1240,0.0,0.0
ECFP_1241,0.0,0.0
ECFP_1242,0.0,0.0
ECFP_1243,0.0,0.0
ECFP_1244,0.0,0.0
ECFP_1245,0.0,0.0
ECFP_1246,0.0,0.0
ECFP_1247,0.0,0.0
ECFP_1248,0.0,0.0
ECFP_1249,0.0,0.0
ECFP_1250,0.0,0.0
ECFP_1251,0.0,0.0
ECFP_1252,0.0,0.0
ECFP_1253,0.0,0.0
ECFP_1254,0.0,0.0
ECFP_1255,0.0,0.0
ECFP_1256,0.0,0.0
ECFP_1257,0.0,0.0
ECFP_1258,0.0,0.0
ECFP_1259,0.0,0.0
ECFP_1260,0.0,0.0
ECFP_1261,0.0,0.0
ECFP_1262,0.0,0.0
ECFP_1263,0.0,0.0
ECFP_1264,0.0,0.0
ECFP_1265,0.0,0.0
ECFP_1266,0.0,0.0
ECFP_1267,0.0,0.0
ECFP_1268,0.0,0.0
ECFP_1269,0.0,0.0
ECFP_1270,0.0,0.0
ECFP_1271,0.0,0.0
ECFP_1272,0.0,0.0
ECFP_1273,0.0,0.0
ECFP_1274,0.0,0.0
ECFP_1275,0.0,0.0
ECFP_2035,0.0,0.0
ECFP_1277,0.0,0.0
ECFP_1278,0.0,0.0
ECFP_1279,0.0,0.0
ECFP_1280,0.0,0.0
ECFP_1281,0.0,0.0
ECFP_1282,0.0,0.0
ECFP_1283,0.0,0.0
ECFP_1284,0.0,0.0
ECFP_1285,0.0,0.0
ECFP_1286,0.0,0.0
ECFP_1287,0.0,0.0
ECFP_1288,0.0,0.0
ECFP_1289,0.0,0.0
ECFP_1290,0.0,0.0
ECFP_1291,0.0,0.0
ECFP_1292,0.0,0.0
ECFP_1293,0.0,0.0
ECFP_1294,0.0,0.0
ECFP_1295,0.0,0.0
ECFP_1296,0.0,0.0
ECFP_1297,0.0,0.0
ECFP_1298,0.0,0.0
ECFP_1299,0.0,0.0
ECFP_1300,0.0,0.0
ECFP_1301,0.0,0.0
ECFP_1302,0.0,0.0
ECFP_1303,0.0,0.0
ECFP_1304,0.0,0.0
ECFP_1305,0.0,0.0
ECFP_1306,0.0,0.0
ECFP_1307,0.0,0.0
ECFP_1308,0.0,0.0
ECFP_1309,0.0,0.0
ECFP_1310,0.0,0.0
ECFP_1311,0.0,0.0
ECFP_1312,0.0,0.0
ECFP_1313,0.0,0.0
ECFP_1314,0.0,0.0
ECFP_1315,0.0,0.0
ECFP_1316,0.0,0.0
ECFP_1317,0.0,0.0
ECFP_1318,0.0,0.0
ECFP_1319,0.0,0.0
ECFP_1320,0.0,0.0
ECFP_1321,0.0,0.0
ECFP_1322,0.0,0.0
ECFP_1323,0.0,0.0
ECFP_1324,0.0,0.0
ECFP_1325,0.0,0.0
ECFP_1326,0.0,0.0
ECFP_1327,0.0,0.0
ECFP_1328,0.0,0.0
ECFP_1329,0.0,0.0
ECFP_1330,0.0,0.0
ECFP_1331,0.0,0.0
ECFP_1332,0.0,0.0
ECFP_1333,0.0,0.0
ECFP_1334,0.0,0.0
ECFP_1335,0.0,0.0
ECFP_1336,0.0,0.0
ECFP_1337,0.0,0.0
ECFP_1338,0.0,0.0
ECFP_1339,0.0,0.0
ECFP_1340,0.0,0.0
ECFP_1341,0.0,0.0
ECFP_1342,0.0,0.0
ECFP_1343,0.0,0.0
ECFP_1344,0.0,0.0
ECFP_1345,0.0,0.0
ECFP_1346,0.0,0.0
ECFP_1347,0.0,0.0
ECFP_1348,0.0,0.0
ECFP_2036,0.0,0.0
ECFP_1350,0.0,0.0
ECFP_1351,0.0,0.0
ECFP_1352,0.0,0.0
ECFP_1353,0.0,0.0
ECFP_1354,0.0,0.0
ECFP_1355,0.0,0.0
ECFP_1356,0.0,0.0
ECFP_2037,0.0,0.0
ECFP_1358,0.0,0.0
ECFP_1359,0.0,0.0
ECFP_1360,0.0,0.0
ECFP_1361,0.0,0.0
ECFP_1362,0.0,0.0
ECFP_1363,0.0,0.0
ECFP_1364,0.0,0.0
ECFP_1365,0.0,0.0
ECFP_1366,0.0,0.0
ECFP_1367,0.0,0.0
ECFP_1368,0.0,0.0
ECFP_1369,0.0,0.0
ECFP_1370,0.0,0.0
ECFP_1371,0.0,0.0
ECFP_1372,0.0,0.0
ECFP_1373,0.0,0.0
ECFP_1374,0.0,0.0
ECFP_1375,0.0,0.0
ECFP_1376,0.0,0.0
ECFP_1377,0.0,0.0
ECFP_1378,0.0,0.0
ECFP_1379,0.0,0.0
ECFP_1380,0.0,0.0
ECFP_1381,0.0,0.0
ECFP_1382,0.0,0.0
ECFP_1383,0.0,0.0
ECFP_1384,0.0,0.0
ECFP_2038,0.0,0.0
ECFP_1386,0.0,0.0
ECFP_1387,0.0,0.0
ECFP_1388,0.0,0.0
ECFP_1389,0.0,0.0
ECFP_1390,0.0,0.0
ECFP_2039,0.0,0.0
ECFP_1392,0.0,0.0
ECFP_1393,0.0,0.0
ECFP_1394,0.0,0.0
ECFP_1395,0.0,0.0
ECFP_1396,0.0,0.0
ECFP_1397,0.0,0.0
ECFP_1398,0.0,0.0
ECFP_1399,0.0,0.0
ECFP_1400,0.0,0.0
ECFP_1401,0.0,0.0
ECFP_1402,0.0,0.0
ECFP_1403,0.0,0.0
ECFP_1404,0.0,0.0
ECFP_1405,0.0,0.0
ECFP_1406,0.0,0.0
ECFP_1407,0.0,0.0
ECFP_1408,0.0,0.0
ECFP_1409,0.0,0.0
ECFP_1410,0.0,0.0
ECFP_1411,0.0,0.0
ECFP_1412,0.0,0.0
ECFP_1413,0.0,0.0
ECFP_1414,0.0,0.0
ECFP_1415,0.0,0.0
ECFP_1416,0.0,0.0
ECFP_1417,0.0,0.0
ECFP_1418,0.0,0.0
ECFP_1419,0.0,0.0
ECFP_1420,0.0,0.0
ECFP_1421,0.0,0.0
ECFP_1422,0.0,0.0
ECFP_1423,0.0,0.0
ECFP_1424,0.0,0.0
ECFP_1425,0.0,0.0
ECFP_1426,0.0,0.0
ECFP_1427,0.0,0.0
ECFP_1428,0.0,0.0
ECFP_1429,0.0,0.0
ECFP_1430,0.0,0.0
ECFP_1431,0.0,0.0
ECFP_1432,0.0,0.0
ECFP_1433,0.0,0.0
ECFP_1434,0.0,0.0
ECFP_1435,0.0,0.0
ECFP_1436,0.0,0.0
ECFP_1437,0.0,0.0
ECFP_1438,0.0,0.0
ECFP_1439,0.0,0.0
ECFP_1440,0.0,0.0
ECFP_1441,0.0,0.0
ECFP_1442,0.0,0.0
ECFP_1443,0.0,0.0
ECFP_1444,0.0,0.0
ECFP_1445,0.0,0.0
ECFP_1446,0.0,0.0
ECFP_1447,0.0,0.0
ECFP_1448,0.0,0.0
ECFP_1449,0.0,0.0
ECFP_1450,0.0,0.0
ECFP_1451,0.0,0.0
ECFP_2040,0.0,0.0
ECFP_1453,0.0,0.0
ECFP_1454,0.0,0.0
ECFP_0005,0.0,0.0
ECFP_1456,0.0,0.0
ECFP_1457,0.0,0.0
ECFP_1458,0.0,0.0
ECFP_1459,0.0,0.0
ECFP_1460,0.0,0.0
ECFP_1461,0.0,0.0
ECFP_1462,0.0,0.0
ECFP_1463,0.0,0.0
ECFP_1464,0.0,0.0
ECFP_1465,0.0,0.0
ECFP_1466,0.0,0.0
ECFP_1467,0.0,0.0
ECFP_0026,0.0,0.0
ECFP_1469,0.0,0.0
ECFP_1470,0.0,0.0
ECFP_1471,0.0,0.0
ECFP_1472,0.0,0.0
ECFP_1473,0.0,0.0
ECFP_1474,0.0,0.0
ECFP_1475,0.0,0.0
ECFP_1476,0.0,0.0
ECFP_1477,0.0,0.0
ECFP_1478,0.0,0.0
ECFP_1479,0.0,0.0
ECFP_1480,0.0,0.0
ECFP_1481,0.0,0.0
ECFP_1482,0.0,0.0
ECFP_1483,0.0,0.0
ECFP_1484,0.0,0.0
ECFP_1485,0.0,0.0
ECFP_1486,0.0,0.0
ECFP_1487,0.0,0.0
ECFP_1488,0.0,0.0
ECFP_1489,0.0,0.0
ECFP_1490,0.0,0.0
ECFP_1491,0.0,0.0
ECFP_1492,0.0,0.0
ECFP_1493,0.0,0.0
ECFP_1494,0.0,0.0
ECFP_1495,0.0,0.0
ECFP_1496,0.0,0.0
ECFP_1497,0.0,0.0
ECFP_1498,0.0,0.0
ECFP_1499,0.0,0.0
ECFP_1500,0.0,0.0
ECFP_1501,0.0,0.0
ECFP_1502,0.0,0.0
ECFP_1503,0.0,0.0
ECFP_1504,0.0,0.0
ECFP_1505,0.0,0.0
ECFP_1506,0.0,0.0
ECFP_1507,0.0,0.0
ECFP_1508,0.0,0.0
ECFP_1509,0.0,0.0
ECFP_1510,0.0,0.0
ECFP_1511,0.0,0.0
ECFP_1512,0.0,0.0
ECFP_1513,0.0,0.0
ECFP_1514,0.0,0.0
ECFP_1515,0.0,0.0
ECFP_1516,0.0,0.0
ECFP_1517,0.0,0.0
ECFP_0027,0.0,0.0
ECFP_1519,0.0,0.0
ECFP_1520,0.0,0.0
ECFP_1521,0.0,0.0
ECFP_1522,0.0,0.0
ECFP_1523,0.0,0.0
ECFP_1524,0.0,0.0
ECFP_1525,0.0,0.0
ECFP_1526,0.0,0.0
ECFP_1527,0.0,0.0
ECFP_1528,0.0,0.0
ECFP_1529,0.0,0.0
ECFP_1530,0.0,0.0
ECFP_1531,0.0,0.0
ECFP_1532,0.0,0.0
ECFP_1533,0.0,0.0
ECFP_1534,0.0,0.0
ECFP_1535,0.0,0.0
ECFP_0028,0.0,0.0
ECFP_1537,0.0,0.0
ECFP_1538,0.0,0.0
ECFP_1539,0.0,0.0
ECFP_1540,0.0,0.0
ECFP_1541,0.0,0.0
ECFP_0029,0.0,0.0
ECFP_1543,0.0,0.0
ECFP_1544,0.0,0.0
ECFP_1545,0.0,0.0
ECFP_1546,0.0,0.0
ECFP_1547,0.0,0.0
ECFP_1548,0.0,0.0
ECFP_1549,0.0,0.0
ECFP_1550,0.0,0.0
ECFP_1551,0.0,0.0
ECFP_1552,0.0,0.0
ECFP_1553,0.0,0.0
ECFP_1554,0.0,0.0
ECFP_1555,0.0,0.0
ECFP_1556,0.0,0.0
ECFP_1557,0.0,0.0
ECFP_1558,0.0,0.0
ECFP_1559,0.0,0.0
ECFP_1560,0.0,0.0
ECFP_1561,0.0,0.0
ECFP_1562,0.0,0.0
ECFP_1563,0.0,0.0
ECFP_1564,0.0,0.0
ECFP_1565,0.0,0.0
ECFP_1566,0.0,0.0
ECFP_1567,0.0,0.0
ECFP_1568,0.0,0.0
ECFP_1569,0.0,0.0
ECFP_1570,0.0,0.0
ECFP_1571,0.0,0.0
ECFP_1572,0.0,0.0
ECFP_0030,0.0,0.0
ECFP_1574,0.0,0.0
ECFP_1575,0.0,0.0
ECFP_1576,0.0,0.0
ECFP_1577,0.0,0.0
ECFP_1578,0.0,0.0
ECFP_1579,0.0,0.0
ECFP_1580,0.0,0.0
ECFP_1581,0.0,0.0
ECFP_1582,0.0,0.0
ECFP_1583,0.0,0.0
ECFP_1584,0.0,0.0
ECFP_1585,0.0,0.0
ECFP_1586,0.0,0.0
ECFP_1587,0.0,0.0
ECFP_1588,0.0,0.0
ECFP_1589,0.0,0.0
ECFP_1590,0.0,0.0
ECFP_1591,0.0,0.0
ECFP_1592,0.0,0.0
ECFP_1593,0.0,0.0
ECFP_1594,0.0,0.0
ECFP_1595,0.0,0.0
ECFP_1596,0.0,0.0
ECFP_1597,0.0,0.0
ECFP_1598,0.0,0.0
ECFP_1599,0.0,0.0
ECFP_1600,0.0,0.0
ECFP_1601,0.0,0.0
ECFP_0031,0.0,0.0
ECFP_1603,0.0,0.0
ECFP_1604,0.0,0.0
ECFP_1605,0.0,0.0
ECFP_1606,0.0,0.0
ECFP_0032,0.0,0.0
ECFP_1608,0.0,0.0
ECFP_1609,0.0,0.0
ECFP_1610,0.0,0.0
ECFP_1611,0.0,0.0
ECFP_1612,0.0,0.0
ECFP_1613,0.0,0.0
ECFP_1614,0.0,0.0
ECFP_1615,0.0,0.0
ECFP_1616,0.0,0.0
ECFP_1617,0.0,0.0
ECFP_1618,0.0,0.0
ECFP_1619,0.0,0.0
ECFP_1620,0.0,0.0
ECFP_1621,0.0,0.0
ECFP_1622,0.0,0.0
ECFP_1623,0.0,0.0
ECFP_1624,0.0,0.0
ECFP_1625,0.0,0.0
ECFP_0034,0.0,0.0
ECFP_1627,0.0,0.0
ECFP_1628,0.0,0.0
ECFP_1629,0.0,0.0
ECFP_1630,0.0,0.0
ECFP_0035,0.0,0.0
ECFP_1632,0.0,0.0
ECFP_1633,0.0,0.0
ECFP_1634,0.0,0.0
ECFP_1635,0.0,0.0
ECFP_1636,0.0,0.0
ECFP_1637,0.0,0.0
ECFP_0036,0.0,0.0
ECFP_1639,0.0,0.0
ECFP_1640,0.0,0.0
ECFP_1641,0.0,0.0
ECFP_1642,0.0,0.0
